addr,web_add,pay,company_info,company,jobname
北京-海淀区,https://jobs.51job.com/all/co241192.html,1.5-2万/月,"工作职责:,1、研究各种网页、app接口，探寻特点和规律，攻破各种反爬虫；,2、编写抓取互联网内容的爬虫；,3、实时监控爬虫的进度和警报反馈。,任职资格:,1、精通Javascript,理解并掌握javascript语言核心技术DOM、BOM。,2、精通如下两语言之一（python/java）。,3、熟悉Node.js标准库的使用。,4、了解基本的HTTP\TCP协议知识。,5、熟悉mysql等关系数据库及nosql数据库，根据业务进行数据库设计。,6、熟练使用git进行项目版本管理。,7、能够持续学习，有比较优秀的动手能力，热衷技术，精益求精。",北京火龙果软件工程技术中心,爬虫工程师（知识产权）
北京,https://jobs.51job.com/all/co241192.html,1.5-2万/月,,北京火龙果软件工程技术中心,技术支持担当（物联网）(2047)
北京-朝阳区,https://jobs.51job.com/all/co2848220.html,1-1.5万/月,,新华网股份有限公司,运维经理
北京-朝阳区,https://jobs.51job.com/all/co241192.html,1.5-2.5万/月,"岗位职责：,1、负责分析、设计和搭建系统架构；,2、负责平台技术选型；,3、负责产品核心框架及功能的开发；,4、解决产品研发过程中的关键技术问题；,5、研究应用架构的发展方向，提出架构改进方案；,6、诊断和解决现行系统可能存在的问题，保证产品系统的安全、稳定、高效率运行；,7、负责研发团队的技术培训，并培养技术骨干。,任职要求：,1、5年以上互联网研发经验，3年以上架构设计经验；,2、精通Java，深入了解spring cloud、Dubbo等分布式服务框架，具有分布式网站架构或开发工作经验、分布式存储和缓存设计和使用经验；,3、熟练掌握 MySQL/postgreSQL，掌握各种调优技巧，熟悉主流 NoSQL 数据库 Redis/MongoDB；,4、精通Linux开发环境，具有良好的编程基础，精通Shell/Python编程；,5、熟悉ETL，数据仓库，BI等方面的技术架构；,6、有大数据平台架构经验，熟悉Hadoop、HBase、Hive、Kafka、Spark、Flink、Kylin、Presto，flume等开源技术；,7、有大型分布式、高并发、高负载、高可用系统设计、开发和调优经验；,8、有丰富的面向对象系统研发经验，善于分析业务需求并融入对象设计；,9、有良好的沟通和表达能力，能协调多方资源完成共同目标",北京火龙果软件工程技术中心,高级Java工程师/架构师
北京-海淀区,https://jobs.51job.com/all/co241192.html,0.8-2万/月,"岗位职责：,1. 参与持续改进中心项目质量保证及软件测试体系和规范；,2. 参与学校重点项目的测试方案的制定，性能测试、验收测试的组织和实施；,3. 参与测试环境和测试平台的日常配置管理，承担测试人员培训工作；,            4. 参与学校重点信息化项目的运行情况评估分析工作。,岗位要求：,1、计算机相关专业大学本科毕业以上，具有三年以上软件测试工作经验； ,2、具备扎实的软件测试理论基础，熟悉软件测试流程和测试方法；,3、熟练掌握LoadRunner/Jmeter等测试及监控工具，能独立搭建测试环境；,4、熟悉操作系统、网络、数据库、中间件等基本原理，熟悉HTTP/HTTPS协议，了解Linux、Oracle、Resin、Tomcat等常规配置、监控、调优； ,5、熟悉Java、Python等开发语言，具备代码、脚本编写能力，能够理解系统架构； ,6、熟悉性能测试，能够根据系统制定性能测试方案，实施并形成性能测试报告；,7、具有自动化测试经验，熟悉Selenium、TestNG者优先。",北京火龙果软件工程技术中心,测试岗
北京-海淀区,https://jobs.51job.com/all/co241192.html,0.8-1.6万/月,,北京火龙果软件工程技术中心,系统运维工程师
北京-朝阳区,https://jobs.51job.com/all/co241192.html,1.3-2.5万/月,,北京火龙果软件工程技术中心,高级运维开发工程师（Devops）
北京-海淀区,https://jobs.51job.com/all/co2848220.html,2-3.5万/月,,新华网股份有限公司,安全运营工程师
北京,https://jobs.51job.com/all/co2848220.html,4-6千/月,,新华网股份有限公司,BIM工程师(北京）
北京-朝阳区,https://jobs.51job.com/all/co241192.html,1.5-3万/月,,北京火龙果软件工程技术中心,Linux 内核/驱动工程师
北京-朝阳区,https://jobs.51job.com/all/co241192.html,2.5-3万/月,,北京火龙果软件工程技术中心,大数据高级工程师
北京-海淀区,https://jobs.51job.com/all/co241192.html,1.5-2.5万/月,,北京火龙果软件工程技术中心,中级安全渗透测试工程师
北京-海淀区,https://jobs.51job.com/all/co241192.html,6-9千/月,"1、 协助测试经理制定项目的测试计划，保证产品测试工作的计划性与规范性；,2、 负责编写测试用例，执行测试，并及时评估软件的特性与缺陷；,3、 负责完成自动化测试相关工作；,4、 负责进行测试记录和测试报告编写；,5、 搭建测试环境，保证测试环境的独立和维护测试环境的更新；,6、 协助技术支持同事解决可现场问题,学历：专科以上学历，,专业：计算机、通信、电子、自动化或相关专业,工作年限：2年,年龄：25-30,具备能力：,1、熟悉软件测试理论、流程与方法，熟练掌握常用的测试技术，包括白盒、黑盒、回归测试等，掌握2种以上测试工具，包括LoadRunner、QTP、bugzilla等。,2、熟悉Linux系统和关系型数据库操作，熟练使用SQL语言。,3、熟悉性能测试和自动化测试，能够独立搭建测试环境。,4、对工作积极认真负责，思维清晰敏捷，有良好的沟通能力和分析总结问题能力。,5、对工作充满热情，具备良好的团队协作精神。,6、具有一定编程基础者优先，如：Python、shell,                                                            7、具有网络安全产品测试经验者优先，如：防火墙，IDS，IPS",北京火龙果软件工程技术中心,测试工程师
北京-朝阳区,https://jobs.51job.com/all/co241192.html,1.5-2.5万/月,,北京火龙果软件工程技术中心,开发测试工程师（白盒）
北京-西城区,https://jobs.51job.com/all/co241192.html,1.5-2万/月,",机器学习算法工程师,岗位责任：,1.    建模 - 理解熟悉业务需求，将业务需求准确地表述为量化关系；,2.    数据分析 - 利用机器学习的工具，挖掘数据背后的潜在规律；,3.    软件开发 - 开发实现稳定可靠的实时智能化数据分析和决策系统；,4.    科研 - 开发建立新的回归和预测模型。, ,岗位要求：,1.    数学、统计、计算机、物理、通信专业硕士或博士学历或从事这方面工作两年以上；,2.    具有统计分析、假设检验、时间序列、模式识别、回归与分类的工作经验或理论知识（学过相关课程并有考试成绩；）,3.    两年以上与数据分析相关的工作经验；,4.    熟练掌握C++，Java， Python, Scala 或 R 中至少一门语言；,5.    乐于学习新知识，有很强的研究和分析的能力；,6.    富有团队精神，有很强的项目进度观念。, ,满足以下条件者优先考虑：,1.    两年以上量化交易、人工智能和机器学习工作经验；,2.    数学、统计或统计物理专业硕士或以上学历；,3.    熟悉各种机器学习算法，了解分布式／并行存储和计算环境,4.    金融数学知识。, ,作为对卓越能力和努力工作的回报，我们将为你提供优厚的待遇，良好的工作环境，适合创造性发挥的团队气氛，以及无限的职业上升空间。, ,",北京火龙果软件工程技术中心,机器学习算法工程师
北京-朝阳区,https://jobs.51job.com/all/co241192.html,1-1.5万/月,,北京火龙果软件工程技术中心,高级数据分析师
北京-海淀区,https://jobs.51job.com/all/co241192.html,1-1.5万/月,,北京火龙果软件工程技术中心,软件研发工程师（Java开发方向）
北京-朝阳区,https://jobs.51job.com/all/co241192.html,1.2-2万/月,,北京火龙果软件工程技术中心,数据分析师
北京-海淀区,https://jobs.51job.com/all/co241192.html,0.8-1.5万/月,,北京火龙果软件工程技术中心,软件测试经理
北京,https://jobs.51job.com/all/co241192.html,1-2万/月,"岗位职责：,1. 负责产品、风控、推广、运营等方向的数据需求，运用常规数据分析方法，完成分析、呈现、跟踪，支持业务决策；,2. 根据数据分析结果，主动向业务方输出数据观点，提升业务方使用数据的频率和能力；,3. 梳理和实现公司核心数据指标，形成分析框架，建立监控预警机制；,4. 主动深入业务，理解业务运作逻辑，收集和挖掘业务线数据需求；,5. 出具周期性分析报告。,岗位要求：,1. 本科及以上学历，2年以上数据分析工作经验，计算机、统计、数学相关专业优先；,2. 良好的数据敏感度，熟悉常见的数据分析和处理方法，有数据质量控制和保密意识；,3. 熟练使用MySQL，熟练掌握Python者优先；,4. 自我驱动，责任心强，能深刻理解业务，对数据化运营有一定了解；,5. 跨部门沟通能力强，有较强的团队合作意识和能力。",北京火龙果软件工程技术中心,数据分析师
北京,https://jobs.51job.com/all/co241192.html,1-2万/月,"岗位职责：,1. 负责产品、风控、推广、运营等方向的数据需求，运用常规数据分析方法，完成分析、呈现、跟踪，支持业务决策；,2. 根据数据分析结果，主动向业务方输出数据观点，提升业务方使用数据的频率和能力；,3. 梳理和实现公司核心数据指标，形成分析框架，建立监控预警机制；,4. 主动深入业务，理解业务运作逻辑，收集和挖掘业务线数据需求；,5. 出具周期性分析报告。,岗位要求：,1. 本科及以上学历，2年以上数据分析工作经验，计算机、统计、数学相关专业优先；,2. 良好的数据敏感度，熟悉常见的数据分析和处理方法，有数据质量控制和保密意识；,3. 熟练使用MySQL，熟练掌握Python者优先；,4. 自我驱动，责任心强，能深刻理解业务，对数据化运营有一定了解；,5. 跨部门沟通能力强，有较强的团队合作意识和能力。",北京火龙果软件工程技术中心,数据分析师
